Grade_binary,Student_1_5_Grade_performance,Schools_with_high_no_of_low_income_families,Probabaility that 2 student belong to different Race,Class Size Index,Qualification of teacher,4_10_years_expe_teacher,Media Contect Index of School,No of Expulsion per 100 student,Long Suspensions per 100 students,
0,-1.240311591,-0.409462092,2.293378881,1.049621392,0.346685414,0.497400887,0.594399561,-0.487476025,-0.094300277,
0,1.129303801,-1.616945568,0.348973549,1.368001636,-0.087728986,-0.2448423,-0.054331591,1.073664284,-0.230428149,
0,-1.874588481,0.795623182,-0.256622987,0.645048828,0.18749607,1.632596529,-0.266364186,-0.346835154,-1.342043953,
0,-1.177900721,0.015305845,-0.376484045,0.636391378,0.284312516,0.072869049,-0.595144589,-0.072126773,-0.0677839,
0,1.542094674,0.37103318,1.167931636,-0.348444767,0.126659852,0.78286753,0.015763256,-0.703565846,-0.481616149,
0,-1.930503307,0.205519709,0.580092286,-2.037816237,-0.440398762,-0.181592761,-0.088007569,1.453043548,-1.160690863,
0,0.202374115,2.331747217,0.549831211,-1.919460527,-0.362201081,2.597972804,-0.285138816,-0.184123061,-1.38776081,
1,1.403813935,1.431851155,-0.650475026,1.245351708,-1.661369994,0.126534651,-0.276425627,2.91416414,-0.179123952,
0,-2.122323138,-1.520202166,0.889523757,-1.532016273,-0.123081733,-1.832784999,-0.06982944,1.022444981,0.300275834,
0,0.322119043,-0.209177178,1.181627806,0.030383669,0.439508079,-0.738268698,-0.042674149,-0.623695805,-0.124875312,
1,0.181206868,-1.27553665,1.725428072,-0.045627129,-0.182143847,0.011763754,-0.410537402,0.061813961,-2.176988002,
0,0.459645252,-0.007034051,1.080172102,0.353383588,-1.199321668,-1.782446729,-0.09651877,0.545820867,0.098215221,
0,1.33928614,0.300096008,0.266955354,1.034399939,-0.059889066,1.255147098,-0.123444881,1.552441147,0.042358304,
0,0.573939298,-0.388695707,0.801879506,-0.036521948,-1.774824022,-0.416600801,-0.013833872,-0.238658085,0.008550635,
0,-1.017171612,-0.226835574,-0.464189253,0.697396168,-1.729368453,0.118237885,-0.351556191,-0.082131214,-0.631439938,
0,0.598085427,-0.080106549,-0.76774139,0.867362672,-0.693102412,-0.207864166,-0.20552444,2.08041163,0.224251005,
0,0.640791242,0.856652951,1.161222412,0.750434763,-1.798911963,-0.632648508,-0.021355607,-0.430546439,0.214299091,
0,-0.163385209,-0.371185917,0.571306489,-0.619563775,-1.078478849,0.589771348,-0.034071228,3.207354567,0.466994407,
0,0.298582365,-0.310154846,0.746617107,0.135266714,-0.590812461,0.35071002,-0.019035328,0.627369856,0.389257032,
0,-1.892550874,-0.855067093,2.436525024,0.474156952,0.453889496,-0.556593642,-0.387406969,-0.2647822,-3.819956988,
0,-0.28608498,0.825570056,0.540389995,0.446666989,-1.017275686,1.567877402,-0.208770375,0.350249314,0.364508639,
1,0.748610215,-1.526120545,-0.826396201,-1.085249423,-0.393129041,1.921497193,-0.14142101,0.061054173,0.073871813,
0,-0.101619546,-0.82699189,0.143523971,0.998982731,-0.84166079,-0.48096093,-0.146072868,0.122861104,-1.634178487,
0,-0.726108943,-0.827889802,-1.098128335,1.151011945,-0.9240575,0.668254798,-0.427384729,0.166191284,-0.325434012,
0,-0.238473224,-1.54346193,1.397895368,-0.890172814,-1.756135179,-0.882410397,-0.162552234,-0.163440776,-1.310268691,
1,-0.575418062,-0.708193566,0.035709119,0.13147314,0.687545485,3.054761746,-0.210532346,-1.513546618,-0.624734945,
0,-1.027262299,-1.386431287,-0.549009247,-0.752512956,-0.762451713,-1.567313631,-0.284779235,0.402069861,0.329301938,
0,-0.306903047,-0.152213299,0.167975748,0.966886573,-1.412570607,0.854570103,-0.084783843,1.726884086,0.773811897,
0,-0.919405707,-0.950815855,0.473018113,0.361438206,-0.373263313,-0.253937404,-0.053540672,2.357001789,-0.104366342,
0,-0.371868953,-0.949292577,-0.209974528,-0.151916916,-0.660960307,-0.731186776,-0.299882041,0.674113816,0.42128677,
0,0.392921146,-0.81449858,0.942603077,-0.967498465,0.658941205,-0.568622839,-0.0662421,0.611880406,-0.028368995,
0,-2.09414779,-0.500811121,0.430665504,0.981103211,-0.775697832,0.76318462,-0.006885216,-0.165598484,-0.490135546,
0,1.758657019,-0.371816647,-0.1739908,-2.092822778,-1.351437197,-0.046977354,1.170942492,-0.656916867,0.596942003,
0,-0.621312083,0.279053301,-0.210643023,-1.133521647,-1.786397326,-0.10398275,-0.355411629,-0.081207737,1.075405551,
0,0.313168591,1.10350598,0.059372875,0.749047703,0.208885394,0.131452747,-0.247107439,1.63317831,0.036760256,
0,-0.024269661,0.553413837,0.679300808,-0.25651328,-0.712037182,1.68443389,-0.105729854,-1.678027167,-0.226190652,
0,-1.504237523,-0.114755117,-0.557939819,-1.235592245,-1.136877554,-1.161535494,-0.428994299,-1.069953583,-0.300336565,
0,-0.844647484,0.372845168,0.532095612,-0.137872202,-2.913612499,-1.167650961,-0.094262454,-2.770317627,-0.043078831,
0,0.643401455,0.721188218,-0.417503432,-0.466294811,-1.122103548,0.119808859,-0.338744985,-0.82901633,-0.487081372,
0,0.116872986,-0.21118469,1.483239092,-1.241784441,-1.029378335,-0.567200062,-0.337029367,-0.414236085,-1.632349432,
0,0.506633921,1.903418859,0.433768891,0.886037397,0.627459713,-0.643558862,-0.151966021,-1.12318577,-0.462444078,
0,0.031811798,0.3548209,0.722183106,-1.913183427,-0.831007302,0.074286701,-0.062252584,-0.224596255,-0.334111836,
0,1.117566638,0.489946809,0.641287275,-1.665531696,-1.329457052,1.918380361,-0.023699815,-1.100927882,0.118803833,
0,-0.717716871,0.087047967,0.717911908,-1.991084387,-1.305947637,-0.450608247,-0.04810251,-1.328222889,-0.257855131,
0,0.949189846,0.500539347,0.44351667,0.305675449,1.485423602,1.053682604,-0.049225245,-1.094404624,0.180840364,
0,-1.62697188,1.032740778,0.408697816,0.376726244,1.695501046,0.640777092,-0.157328026,0.263264958,0.008568983,
0,0.455795419,2.040102165,0.594609692,0.831815518,1.268528037,0.559395566,-0.110939514,-0.277607793,-0.848169841,
0,1.593407962,0.761391444,0.833521528,0.922495297,0.119502017,0.897490674,-0.175863269,-0.724766163,-0.031586717,
0,0.264276764,-0.280744591,1.752329304,-0.96901754,-0.270221365,0.962977915,-0.18946677,-0.925868412,-0.858127742,
0,-0.695265663,1.041323814,1.052137702,0.070798402,1.165921445,-0.759721443,-0.022655048,-0.99459216,0.079409681,
0,-1.029238992,1.264630833,-0.971842383,0.470332532,-0.364136235,0.084117708,0.10010613,-0.316680436,0.595736658,
0,0.152884798,0.687693403,0.092324959,0.150065986,0.125701748,0.555964015,-0.223307985,-0.278870586,-0.474953466,
0,0.538701134,0.067593054,1.363016466,-1.254475254,-0.49552405,-0.084175952,-0.038204904,-1.203221098,-0.434031177,
0,-1.741872221,0.158236848,0.437254838,-2.484398899,-1.263663063,0.442161823,-0.097937628,0.322000269,-0.00115557,
0,0.04272828,0.194395353,-0.098121035,-0.106498316,-1.016543372,0.845420757,-0.134394819,-2.232794341,0.245988504,
0,-0.469025693,1.522692531,-0.209436423,1.096919357,0.26241618,-1.366622552,-0.200965777,0.428151024,-0.097302343,
0,-0.650368338,0.916277463,0.186327075,0.775134468,-1.134587126,0.873133645,-0.670311386,0.9407962,-1.491554432,
0,0.176559313,0.685905506,-0.923884018,0.915524016,1.218827436,0.438196481,2.045492804,0.247814078,0.019633167,
0,0.867489156,0.125280459,1.025587463,-2.054966937,-0.737704253,2.410888627,-0.041054196,-1.988182042,-0.394154942,
1,-2.339856229,1.148398496,0.510863066,0.67187613,-2.049311575,1.034635867,-0.045539496,-1.851303342,1.515083586,
0,0.491310606,1.346617637,0.373993169,0.750496679,-0.434104854,-0.386721132,0.213532494,-1.173360727,-1.42691238,
0,-0.911900867,-0.128142839,-0.570939927,-0.005099225,-0.168532443,-0.223857035,0.191215163,-0.407129002,0.113518582,
0,-0.721720657,0.38060381,1.56401809,-0.966403938,-1.33873898,-1.340530119,-0.357406208,0.27268536,-0.348701888,
0,-0.515566621,0.262456806,1.223129707,-0.081167944,-0.731338036,-0.227788,0.054233354,-0.853871513,-1.400531962,
0,-0.681676355,0.298660257,-0.421641169,0.168720652,-1.771564937,-0.821222732,-0.307893612,-1.269512779,-0.267659599,
0,-0.795778329,1.025446791,0.032691045,0.077660946,-1.404511488,-0.869494599,-0.104765256,-1.642205738,0.157317625,
0,0.005136511,-1.192094886,0.794169163,-0.66997331,-0.266196225,-1.468549746,0.796983347,0.20823703,-1.174090902,
0,-0.356984898,-0.58340883,-0.279680375,-0.570753453,0.881355404,0.106632137,-0.268858613,1.892309697,-0.59785444,
1,1.092685961,0.834972001,-0.138915601,-0.876711188,0.244238014,-0.465342199,-0.142568799,0.482044412,-0.571480891,
0,1.643149788,1.767930847,0.37087954,1.387497484,0.512137121,0.0115333,-0.059719557,1.395831433,0.027945806,
0,1.602099885,-0.572231406,-0.508928756,0.188671236,-0.579715469,0.03220095,-0.352316676,0.493758323,-0.834383194,
0,-0.132307196,-0.250829122,-0.759675572,-0.202584072,0.109199996,0.015548518,-0.262294908,0.157846105,-0.770127568,
1,1.101304322,0.137731787,0.948242102,-1.681002805,0.299683917,-0.320601086,-0.017873695,0.313218433,-0.160167772,
1,1.459191311,0.421046572,0.39288531,0.540334949,0.814805143,3.21860146,-0.050235632,0.090395444,-0.887068427,
1,0.151756825,-0.415491025,0.135268839,-1.366761278,1.032046856,-1.586544393,-0.052899623,0.37127505,-0.212295473,
0,0.319506573,0.439309049,0.77464963,-1.191349502,-0.601355392,0.82569911,-0.054638783,-1.387253411,-0.820186918,
1,-0.412977432,-0.280202642,0.384185373,-0.886492919,0.140206837,-0.492675208,-0.005883401,1.456887027,-0.124591744,
0,1.711736507,-0.110855516,-1.11260913,-0.055489674,0.402558304,-0.69978893,-0.264991514,0.352229601,-0.266585023,
0,1.890728516,-0.689597388,-0.400752576,-0.318438122,0.288431474,-0.983446202,0.001246153,1.209396641,-1.146430732,
1,-1.18534443,-0.923767016,-0.906367841,-0.849136066,1.214090854,-0.674293887,2.044571956,-1.290385604,2.136357735,
0,1.680814985,0.010929852,1.161368736,-0.119175155,-0.216816625,-0.156251812,-0.011483758,-0.905278203,0.43378536,
0,0.310386807,1.163130257,0.148919541,0.781268443,0.437900511,0.132426768,-0.07257116,1.705619635,0.050756148,
1,1.218561845,0.338477245,-0.352701216,-2.100290389,-1.269950824,-0.925027422,-0.082617005,2.86756725,0.770323164,
0,-0.537411684,1.748541748,0.681854632,1.052430198,-0.695761493,0.896444261,-0.079435414,-0.26868998,-0.075568096,
0,0.896501753,0.725610122,-0.011139362,0.779610912,-1.651851897,0.514663899,0.036275002,-0.255309626,-0.48681369,
1,-1.298190619,1.331225788,-1.284289335,0.617464214,-1.809890387,0.022454175,-0.225385964,-2.143021218,0.824671212,
0,-1.679596217,1.486789666,1.246638331,0.588120117,0.157567609,-0.517693337,-0.158531267,1.817188077,0.474044737,
1,-0.24112721,1.004477112,0.261742893,0.641373916,-0.48624597,1.130915998,-0.054714257,-1.111229665,-0.797633708,
0,0.31319907,0.85109741,-0.565287004,0.826612321,-1.342968153,0.577733007,-0.391544092,-0.478461395,0.393673642,
0,-0.181053608,0.478156952,-0.667101557,1.010906013,0.18294365,1.241322852,-0.304433834,-0.304361571,-1.028027649,
0,-1.641404471,1.106094403,0.319542914,0.942270899,-1.216955481,0.25813853,0.347513818,-0.275948708,-0.740073861,
1,-0.180414153,0.193725676,0.502391483,0.884764753,-1.967006266,-0.40557024,0.853868652,-0.142976458,0.069760756,
0,0.645904227,0.370823876,0.972895568,0.296518036,-0.038793191,-0.069329188,-0.247001864,0.155753013,0.295814045,
0,0.300858092,0.174777926,0.349882373,0.373671366,-0.563727612,-0.347335896,0.527241572,-0.55049082,-0.868362609,
1,-0.209337675,-0.066999586,-0.334601716,0.303915262,-0.9787053,-0.340281748,-0.230934437,-0.032989915,1.069990035,
0,-1.387151717,1.389463985,-0.334360167,0.853106142,-1.579150947,1.290503127,-0.253892644,-1.527962666,-1.093310171,
0,-1.753049355,0.865392976,-0.259580896,1.057399437,-1.76889988,-0.492968855,-0.298123049,-0.342868439,-0.294085356,
0,-1.883966335,0.978019229,0.934622893,0.813388701,-1.569757966,0.442988738,0.823903705,-0.429998772,-0.135322967,
1,-1.148598158,1.40454025,-0.007689355,0.123463488,-1.382292016,-1.15315166,-0.042939426,-0.252309399,-0.417048052,
0,0.071134159,2.229272363,0.91442773,0.621872328,-0.229329646,1.613766269,-0.015354938,-2.07769462,-0.187678426,
0,-0.141967752,0.574328345,-0.720854549,1.181187728,0.448078096,-1.397203954,-0.581134393,-1.466122458,0.494720985,
1,-0.997164692,0.930592113,0.184930046,1.127071364,-1.80260264,0.625486589,-0.128199387,-1.73294599,0.276841291,
0,-0.223295605,0.472844218,0.8535309,1.162235093,-0.910333382,-0.506899425,-0.326195045,-0.772594197,-0.178477809,
0,0.316910367,0.756240531,-0.824052009,1.257686528,-0.372996998,0.557705054,-0.232779489,-1.799804584,0.165444416,
0,0.032726479,1.20779685,1.070136129,1.181153111,-0.888914197,-0.016553049,-0.179953415,-1.12836527,0.229167558,
0,-1.693140621,-0.340411521,-1.390928883,1.31187788,-1.097251326,-0.128965885,-0.642251657,0.974722236,2.185076149,
0,0.165200104,-0.195017046,-0.266830256,1.069783173,-0.612286725,1.419003194,-0.222769717,1.767535011,1.631231742,
0,-0.918802803,2.052059895,0.287624621,-1.163038768,-0.970814092,-1.097090408,-0.333028476,0.01303359,1.83319708,
1,0.824738209,-0.005697458,-1.009993932,1.40468012,-0.515554278,-0.899907875,-0.102720048,1.024292679,1.377107189,
0,-0.980542349,-0.479842116,0.364251608,1.026204411,-0.808487527,0.552625278,0.053742641,0.771679389,-0.06132332,
0,-1.451729548,0.931160005,-0.437274646,1.501360728,-0.623142265,0.37644366,-0.194499826,1.339615661,2.014637443,
1,1.779925943,-0.275987603,-1.229815177,1.513601666,2.823737746,-0.292503974,-0.205664771,-1.484345462,1.783088146,
0,-0.267864682,-0.916179849,-1.781010118,1.241315705,1.351614648,-1.538130699,0.494390396,0.974404135,2.046236226,
0,-0.170166792,-0.041197865,-1.421114529,1.293250091,-0.506076913,-0.737781379,-0.40451989,0.172465118,1.600525326,
0,-0.157447079,-0.05353445,0.17427426,1.441146124,-0.942878561,-2.7738536,-0.077568328,0.314644126,0.973329805,
0,-1.035985053,0.469931502,0.081456069,1.217143182,-1.05462589,-0.787834516,-0.143091893,0.158789027,0.905143778,
0,-1.276754594,-0.077929328,-0.140277825,0.917143235,0.184279367,1.003175297,-0.215910208,0.094413838,1.393155147,
0,1.898105833,0.546851297,-0.429156354,0.896829182,-0.294210869,0.815306213,0.275081072,2.187832233,-1.327561882,
0,0.952899947,0.747782612,-1.565376195,1.301381919,0.135208843,-1.299466896,-0.606230705,1.573140586,0.404497254,
0,1.45607386,0.560063002,-0.972800885,-1.679386063,-0.312862503,2.458460999,-0.099841114,-0.296817473,0.111309322,
0,0.023398769,0.251930697,-0.682714688,0.315957713,-0.308442838,-0.237677575,-0.121741333,2.821911481,0.325350457,
0,-0.523318194,0.857774867,-1.792083683,1.236574969,0.218967586,1.055297134,-0.241458281,3.029755095,-0.27309165,
1,0.85871674,-0.733732856,-1.381370951,-1.735785835,-0.56414953,-0.031156313,-0.130218043,2.879998882,0.679255091,
0,-0.420166669,0.714104457,-1.574092302,1.16333737,0.023950905,0.93018309,-0.380326917,-1.20586451,-0.774247772,
0,1.842592473,-0.41435516,-1.038690724,-1.034849435,-0.661427275,-1.811451764,-0.08243791,-0.349641304,0.280967258,
0,2.014100833,-0.313379279,-1.598736946,-1.306381172,-0.935926394,-0.317235654,-0.257558131,3.556459633,1.024470062,
0,1.152880037,-0.107284055,-1.369186868,-1.108441043,-1.560767389,0.672639561,-0.237727264,1.453925865,0.360374447,
0,0.778524367,-0.717237624,-0.913418729,-0.898950902,-1.146137857,-0.7948564,-0.830759061,1.630663079,1.03834545,
0,-0.540191274,0.526726058,-0.009951161,-0.491007613,-1.20676034,2.936291615,-0.14544241,1.35993577,-0.052712485,
0,1.577521332,-0.315191546,-0.828806092,-0.411470654,-0.142480415,1.472402889,-0.139732815,4.178734915,0.004455259,
0,-1.277229992,-0.302697798,0.083172755,-1.417140706,-1.888954806,-0.468184002,-0.166138088,1.15998993,0.902985423,
0,0.647726444,-0.519070874,-1.184806967,-1.144802584,-0.144007934,0.920055248,0.936769147,0.038880154,0.164630839,
0,-0.664103767,-0.567597838,-1.003604425,-0.981613177,0.308008963,0.72948668,-0.648017056,1.699161794,-0.162272184,
0,-0.36698829,0.197726995,-1.238196021,-0.663755238,-0.309537742,0.300677654,-0.361932919,1.811338155,-0.225286448,
0,-1.233021756,0.123076815,-0.993290162,-1.065725665,-2.212966008,0.019716962,-0.137768159,-0.146724903,0.452716037,
1,-1.128253331,0.354967251,-0.586886426,0.758558349,-1.008913066,-0.304434111,2.001218143,-1.513144323,0.945968066,
0,0.633063143,-1.283931547,-0.78309712,-1.289253742,-0.38379686,-0.392931527,1.727102609,-0.154974616,0.137710835,
0,-0.431635113,-0.308337582,-1.137122793,-1.898925838,-0.327791523,0.631733595,-0.21148229,1.489877608,-0.905912948,
0,0.057931499,0.850285754,-2.148455055,-1.366185462,3.499811997,-1.028486595,-0.221869679,4.583711976,2.636615,
0,0.161646665,-0.509561141,-1.382940239,-2.330753725,0.456103074,2.642433645,-0.076017291,1.01068213,1.011297678,
1,-1.312077305,-0.334270858,-0.383560894,-2.097643681,-2.376323963,-2.321891523,-0.050315817,0.958325581,1.726982698,
0,0.056529568,0.411598339,-1.061257981,-1.297358775,-0.571644056,2.032584775,-0.150889902,2.945618253,2.420813126,
0,-1.143542736,-0.783692547,-0.948998283,-1.182594748,-0.352466789,2.333344752,-0.048142661,2.991505132,2.284211563,
0,-1.316789532,0.799785736,0.645489167,-2.293310872,0.007849498,0.329335445,0.002429276,2.398873181,3.000472908,
0,0.278199303,0.679397378,-1.259030098,-1.563204144,3.622165768,-1.501872466,-0.149006586,0.854354478,-0.233388738,
0,0.402180527,0.479927767,-0.519972103,-2.141297223,0.640872444,-1.940107561,-0.185581629,2.118429388,2.058558052,
0,-1.426173835,0.599924555,-0.915690365,-1.565107501,-2.009413149,0.267860727,-0.128963762,1.273525993,2.342249569,
0,0.410594708,-0.274650458,-2.236675761,-1.007338551,-1.363220481,0.34334422,-0.160284576,2.02420912,1.890230503,
0,-1.543284883,0.055050359,-0.222815684,-1.704848348,0.211714603,0.416798763,-0.037422369,-0.13294605,2.330467057,
0,0.092892658,0.230093512,-1.466717139,-1.236383546,-0.759006733,0.968211975,-0.211376607,1.04152619,2.099658966,
1,-1.008987839,-0.69595876,-0.598527418,-0.975553727,-0.435374731,-0.619992651,0.494378224,-0.11310434,0.023598141,
0,-1.81942699,0.079988859,-0.059395622,-0.825980066,-0.243163199,0.672538363,-0.084747653,1.936925883,0.319660682,
0,0.134312748,1.086090395,0.425160315,-1.238992143,-0.694430674,0.135246237,0.009809812,2.048612237,3.501506598,
0,-0.947321133,-0.779879102,-1.0262086,-1.89763925,-0.655393473,-0.584819027,-0.430939049,0.440166809,-0.076413971,
1,0.574056442,-0.350452308,-2.405432125,-2.087257272,1.698249354,1.918726063,-0.11909727,-1.67517223,1.241823025,
1,0.73858418,1.184565868,0.851086348,-0.938668819,-0.578483136,0.054715926,-0.052263102,1.146997281,-0.070099101,
0,0.573918404,1.403707396,-0.918064656,-0.025960242,-0.965912688,-0.62884908,-0.273423002,-0.85510594,-0.203899497,
0,-0.17959385,0.531113889,0.343254148,-0.249932291,1.303111143,-0.535367606,0.00891242,-0.217565217,-0.070478572,
0,0.346857532,0.661913197,0.040113247,-0.007972332,-1.754158051,-0.771465098,-0.049406818,-0.657786882,0.913273518,
1,1.155927109,0.313981452,-0.098351239,-1.849003834,-1.299962548,-0.43549366,0.223878753,-0.679898506,-0.943882091,
1,-1.196837003,1.20260371,0.189737146,0.095876477,-2.325405227,-1.305913413,-0.077339448,0.619048156,0.567954779,
0,1.410272197,1.338200026,0.902558756,-0.11106582,0.486413075,-1.177876789,-0.036288091,0.083021441,-0.196691792,
0,1.507811001,0.506232471,-1.441660177,-0.930662361,-0.959732305,-0.480345386,-0.248090972,-0.153988234,-0.045286569,
0,0.338267628,0.912781124,-1.559833994,0.040203712,0.493289065,-0.992479335,-0.298493399,-0.638933568,-0.463115227,
0,0.226558992,1.398959711,-0.245613037,-1.099837114,0.088124564,0.601335548,-0.159019511,-0.648797428,0.382082369,
0,-0.091487153,0.204289765,-0.028910187,-1.23627697,-0.420070958,0.316944596,1.462263449,-0.12267,-1.365592122,
0,-0.969300349,0.363407801,-1.364748628,-0.72422249,-0.556632547,-1.020807489,-0.116522685,-2.044392461,-0.072755152,
0,-0.288792148,0.286029243,-0.558766999,-1.294356197,-0.80443345,0.315855415,-0.366935,-0.26206204,-0.512987504,
0,0.121663317,1.474653005,-0.067746174,-0.154349265,-0.244407585,2.101056162,-0.03528003,-0.744994034,0.26777963,
1,-0.987957589,-0.689049067,0.70999994,-1.883977249,0.020073811,1.379291315,-0.050516976,0.391268142,0.294245466,
0,0.456571352,0.283414088,0.235917132,-0.112471755,0.098666958,-1.033052855,-0.400827066,-0.076629493,-1.426473642,
1,0.523190276,0.764590335,0.874425182,-0.311572416,1.163067028,0.022078079,-0.094898362,-1.691954219,0.965812268,
0,-1.290103816,0.333654768,0.038491609,-1.233374433,-1.27732067,0.289506707,-0.123508498,0.22511513,-0.890792658,
1,-0.386447282,0.539197544,1.085191482,-1.074304514,-0.363038139,-0.932235796,-0.044957898,0.005773201,0.693738061,
1,-0.371205227,-0.918839165,-0.835573314,-0.14343432,-1.207793979,0.944525564,-0.006008729,0.38179434,2.217941831,
1,1.47515316,-0.705048683,-0.270046496,-0.627235136,-1.513447602,-0.101710176,-0.120858031,-1.003226526,1.042711197,
1,1.923728523,-0.259015392,-2.396545991,0.0991163,-1.741160178,1.501193426,-0.188169706,-0.165445126,0.684938568,
1,-1.315651448,1.286920953,1.470584136,-0.181909376,-0.351630926,-2.263605577,-0.035386991,-0.320607215,-0.157035402,
1,1.143803327,-0.195952681,0.013539619,-0.396136126,0.803691169,-0.734194926,-0.156207901,0.740223175,0.14378667,
0,0.701089121,0.440211434,-0.260726927,0.216879782,0.442534043,-2.631178515,-0.226766722,0.233482225,-0.124501084,
0,0.032110282,-0.028686125,-1.201351981,0.285906143,-0.649411201,-0.836109547,2.476611518,0.115423687,-1.903342165,
0,-0.256622492,0.381775328,-1.508538345,-0.003745359,0.547289466,0.893673377,1.688915147,0.191622353,-0.540243779,
0,1.039251267,0.468219311,-0.002686517,1.020600106,0.73517768,-0.243851831,-0.133674572,1.461182149,-1.004593326,
0,-0.451744853,0.45550318,-0.216566025,-1.887469374,1.135676036,0.507466233,-0.039378653,-0.583624646,-0.481690913,
0,1.602350705,0.803651524,0.094949778,-0.550332014,-0.984817771,-0.71177363,-0.125268763,0.993911035,-0.503391176,
1,0.573925514,-0.494009522,-0.198513157,-0.65108956,-1.203280815,-0.084131909,0.794343125,1.681732287,0.817245141,
0,1.00438353,0.050316793,-1.585785754,-0.516141502,1.061581547,-0.23622097,1.310212267,-0.62292092,-0.793870441,
1,-0.388282554,0.223592156,0.293124118,-1.052360746,0.128980022,0.297521854,-0.069680768,-0.847107425,-0.009142685,
1,-1.618334989,1.071833869,-0.104063675,-2.012954312,-0.220333301,-1.810708384,-0.111226581,-1.099981741,-0.319616712,
1,2.233779717,0.387926145,-0.879251695,-1.899276111,-0.202814329,0.182820398,-0.527191689,-0.673325873,-1.811870887,
0,1.607335445,0.293659219,-1.609950812,-2.167681221,0.673324373,1.367283479,1.161941512,0.393103287,-0.088632935,
1,-1.122326374,0.55547889,-0.329137184,-1.76841698,-1.418656359,0.130349228,-0.164675847,-1.761155864,-0.404546587,
1,0.001637669,0.456485848,-1.313476106,1.323520434,1.23517954,-2.590813219,-0.331499762,-1.09542444,-1.420222935,
0,-1.329996305,1.305022286,-1.037933915,1.079119149,0.051292155,0.789594799,6.5729644,0.209073094,2.418913407,
0,1.437780616,1.849229264,-0.081507022,1.265630867,-1.004605746,0.595907495,-0.100315089,0.189445532,0.807706952,
1,-1.057899206,-2.491529623,0.812024333,-1.108821258,0.331192845,-0.416498671,-0.044915742,-0.342836862,0.535771356,
1,1.039321568,-2.442384909,0.380026757,-1.510558478,-1.003630442,-0.108878197,-0.059986908,-1.193481429,0.722574495,
0,0.621020848,1.786305089,-0.722753919,-0.365440473,0.15578991,-0.101645266,-0.101905738,-0.290488221,0.570986484,
1,-0.035550932,-2.504026728,1.093234413,-0.938028452,0.599744197,1.949885203,-0.057768611,-0.070630532,0.222269403,
0,0.297093302,1.722794837,-0.902777507,-0.19287009,0.051915908,2.408788657,-0.135972369,2.231865733,0.071740076,
1,1.048131407,0.339501492,0.04940128,0.57786891,0.258835422,0.42805462,-0.029809081,0.937130447,3.182639512,
0,0.218773234,1.080407957,-0.882435709,1.041942143,0.689598579,-1.20790047,-0.575872519,0.535969979,-0.470642746,
1,1.074280499,-2.347455773,-0.333024987,-1.124358233,0.085913698,0.63717951,-0.093401015,-1.008617914,-0.020004862,
1,-1.048874755,-1.849078244,3.551969152,-1.233996905,-0.239653142,0.371344164,-0.046936375,-0.963230279,-0.489994758,
1,0.225869098,-1.032442898,0.861123771,-0.975286877,0.451026447,-1.196331964,-0.060328101,-0.417215145,-0.054513751,
0,0.243050638,1.621430312,-0.783698097,0.410567893,-0.834111017,0.694769385,0.601860953,0.503852568,0.852360793,
0,1.119775496,1.097991559,1.477159146,0.933882651,0.34998143,0.224291428,1.471474924,-0.029378488,-0.548703624,
1,1.163905549,-1.15237287,0.439851659,-0.541156482,1.042014157,0.825141676,-0.127224992,0.063684101,0.089982544,
1,-0.370019278,-1.06259086,0.129568051,-0.608865279,0.403138842,-1.484599211,-0.142308171,-0.187592285,0.376102909,
1,1.187909473,-2.470479852,0.292662171,-0.766091582,0.565350473,0.388850513,-0.077981496,-0.84148916,0.091582604,
0,-0.760810747,0.582969264,-0.831855243,0.959457313,0.312727466,0.991862958,-0.232063443,-0.545588358,-0.468151037,
1,-0.7493092,-2.730049591,0.997637691,-0.547128825,-0.092939115,-1.328497385,-0.031683225,0.012051078,0.62644306,
0,0.964643983,1.737299297,0.112336977,0.574380877,-0.074522076,-2.01086805,-0.667942978,0.053310924,-0.626612449,
1,0.663717385,-0.953051921,0.14515065,-2.43003332,0.759567786,0.528758119,-0.08991843,-0.034800843,0.300611148,
1,-0.164940072,-0.43636053,0.484608704,0.122348122,1.385776766,0.215846567,-0.20307207,0.071424945,0.056377039,
1,0.94930395,-0.738206004,2.363107905,-0.0248046,0.404891647,-0.311669777,-0.253211909,-0.485843872,0.234124414,
1,0.623441606,-0.858989368,-0.058309116,0.065015344,0.000664899,0.064310712,-0.185827202,-0.083880303,-0.104892478,
0,1.22512609,-0.872750622,0.226441657,-0.593128296,-0.648758935,0.832835447,0.368455732,-0.264772602,-0.640537374,
0,0.62260875,-0.577534547,-0.904317849,-0.661015768,0.479659403,0.84766821,1.014876454,-0.425028663,-0.454585041,
1,0.608446713,-1.228723889,0.772032077,0.171345586,0.270083825,0.907007915,-0.06825173,-0.301258735,0.017137898,
1,0.112683697,-1.454509882,1.084611069,-1.436397479,-0.925372105,-0.045662251,0.4671858,-0.694068495,-0.714266804,
1,1.246190839,-0.997057843,0.131567543,-1.237671785,-0.339122937,-0.140530326,0.170477532,-0.85498469,-0.149726307,
0,-0.540201605,1.64622886,-1.09106201,-0.185357235,1.401732069,-0.258396169,-0.084283062,1.15232981,1.235284687,
0,0.522006912,-0.059453072,0.231989054,-1.328840712,1.742888672,0.680113639,-0.113602952,0.108075021,-0.347611908,
